10175	0.00	0
10176	0.00	0
10177	0.00	0
10178	0.00	6.82224e-05
10179	0.00	0
1018	0.00	0
10180	0.00	0
10181	0.00	0
10182	0.00	0
10183	0.00	0
10184	0.00	0
10185	0.00	0
10186	0.00	4.35731e-06
10187	0.00	0
10188	0.00	0
10189	0.00	0
1019	0.00	0
10190	0.00	0
10191	0.00	0
10192	0.00	0
10193	0.00	0
10194	0.00	0
10195	0.00	0
10196	0.00	0
10197	0.00	0
10198	0.00	0
10199	0.00	0
1020	0.00	0
10200	0.00	0
10201	0.00	0
10202	0.00	0
10203	0.00	0
10204	0.00	0
10205	0.00	0
10206	0.00	0
10207	0.00	0
10208	0.00	0
10209	0.00	0
1021	0.00	0
10210	0.00	0
10211	0.00	0
10212	0.00	0
10213	0.00	0
10214	0.00	0
10215	0.00	0
10216	0.00	0
10217	0.00	0
10218	0.00	0
10219	0.00	0
1022	0.00	0
10220	0.00	0
1023	0.00	0
1024	0.00	0
10246	0.00	0
10247	0.00	0
10248	0.00	0
10249	0.00	0
1025	0.00	0
10250	0.00	0
10251	0.00	0
1026	0.00	0
1027	0.00	0
10270	0.00	0
10271	0.00	0
10272	0.00	0
10273	0.00	0
10274	0.00	0
10275	0.00	0
10276	0.00	0
10277	0.00	0
10278	0.00	0
10279	0.00	0
1028	0.00	0
10280	0.00	0
10281	0.00	0
1029	0.00	0
1030	0.00	0
10300	0.00	0
10301	0.00	0
10302	0.00	0
10303	0.00	0
10304	0.00	0
10305	0.00	0
10306	0.00	0
10307	0.00	0
10308	0.00	0
10309	0.00	0
1031	0.00	0
10310	0.00	0
10311	0.00	0
10312	0.00	0
10313	0.00	0
10314	0.00	0
10315	0.00	0
10316	0.00	0
10317	0.00	0
10318	0.00	0
10319	0.00	0
1032	0.00	0
10320	0.00	0
10321	0.00	0
10322	0.00	0
10323	0.00	0
10324	0.00	0
10325	0.00	0
10326	0.00	0
10327	0.00	0
10328	0.00	0
10329	0.00	0
1033	0.00	0
10330	0.00	0
10331	0.00	0
10332	0.00	0
10333	0.00	0
10334	0.00	0
10335	0.00	0
10336	0.00	0
10337	0.00	0
10338	0.00	0
10339	0.00	0
1034	0.00	0
10340	0.00	0
10341	0.00	0
10342	0.00	0
10343	0.00	0
10344	0.00	0
10345	0.00	0
10346	0.00	0
10347	0.00	0
10348	0.00	0
10349	0.00	0
1035	0.00	0
10350	0.00	0
10351	0.00	0
10352	0.00	0
10353	0.00	0
10354	0.00	0
10355	0.00	0
10356	0.00	0
10357	0.00	0
10358	0.00	0
10359	0.00	0
1036	0.00	0
10360	0.00	0
10361	0.00	0
10362	0.00	0
10363	0.00	0
1037	0.00	0
1038	0.00	0
1039	0.00	0
10392	0.00	0
10393	0.00	0
10394	0.00	0
10395	0.00	0
10396	0.00	0
1040	0.00	0
1041	0.00	0
1042	0.00	0
1043	0.00	0
1044	0.00	0
10444	0.00	0
10445	0.00	0
10446	0.00	0
10447	0.00	0
10448	0.00	0
10449	0.00	0
1045	0.00	0
10450	0.00	0
10451	0.00	0
10452	0.00	0
10453	0.00	0
10454	0.00	0
10455	0.00	0
10456	0.00	0
10457	0.00	0
10458	0.00	0
10459	0.00	0
1046	0.00	0
10460	0.00	0
10461	0.00	0
10462	0.00	0
10463	0.00	0
10464	0.00	0
10465	0.00	0
10466	0.00	0
10467	0.00	0
10468	0.00	0
10469	0.00	0
1047	0.00	0
10470	0.00	0
10471	0.00	0
10472	0.00	0
10473	0.00	0
10474	0.00	0
10475	0.00	0
10476	0.00	0
10477	0.00	0
10478	0.00	0
10479	0.00	0
1048	0.00	0
10480	0.00	0
10481	0.00	0
10482	0.00	0
10483	0.00	0
10484	0.00	0
1049	0.00	0
10498	0.00	0
10499	0.00	0
1050	0.00	0
10500	0.00	0
10501	0.00	0
10502	0.00	0
10503	0.00	0
10504	0.00	0
10505	0.00	0
10506	0.00	0
10507	0.00	0
10508	0.00	0
10509	0.00	0
1051	0.00	0
10510	0.00	0
10511	0.00	0
10512	0.00	0
10513	0.00	0
10514	0.00	0
10515	0.00	0
10516	0.00	0
10517	0.00	0
10518	0.00	0
10519	0.00	0
1052	0.00	0
10520	0.00	0
10521	0.00	0
10522	0.00	0
10523	0.00	0
10524	0.00	0
10525	0.00	0
10526	0.00	0
10527	0.00	0
10528	0.00	0
10529	0.00	0
1053	0.00	0
10530	0.00	0
10531	0.00	0
10532	0.00	0
10533	0.00	0
10534	0.00	0
10535	0.00	0
10536	0.00	0
10537	0.00	0
10538	0.00	0
10539	0.00	0
1054	0.00	0
10540	0.00	0
10541	0.00	0
10542	0.00	0
10543	0.00	0
10544	0.00	0
10545	0.00	0
10546	0.00	0
10547	0.00	0
10548	0.00	0
10549	0.00	0
1055	0.00	0
10550	0.00	0
10551	0.00	0
10552	0.00	0
10553	0.00	0
10554	0.00	0
10555	0.00	0
10556	0.00	0
10557	0.00	0
10558	0.00	0
10559	0.00	0
1056	0.00	0
10560	0.00	0
10561	0.00	0
10562	0.00	0
10563	0.00	0
10564	0.00	0
10565	0.00	0
10566	0.00	0
10567	0.00	0
10568	0.00	0
10569	0.00	0
1057	0.00	0
10570	0.00	0
10571	0.00	0
10572	0.00	0
10573	0.00	0
10574	0.00	0
10575	0.00	0
10576	0.00	0
10577	0.00	0
10578	0.00	0
10579	0.00	0
1058	0.00	0
10580	0.00	0
10581	0.00	0
10582	0.00	0
10583	0.00	0
10584	0.00	0
10585	0.00	0
10586	0.00	0
10587	0.00	0
10588	0.00	0
10589	0.00	0
1059	0.00	0
10590	0.00	0
10591	0.00	0
10592	0.00	0
10593	0.00	0
10594	0.00	0
10595	0.00	0
10596	0.00	0
10597	0.00	0
10598	0.00	0
10599	0.00	0
1060	0.00	0
10600	0.00	0
10601	0.00	0
10602	0.00	0
10603	0.00	0
10604	0.00	0
10605	0.00	0
10606	0.00	0
10607	0.00	0
10608	0.00	0
10609	0.00	0
1061	0.00	0
10610	0.00	0
10611	0.00	0
10612	0.00	0
10613	0.00	0
10614	0.00	0
10615	0.00	0
10616	0.00	0
10617	0.00	0
10618	0.00	0
10619	0.00	0
1062	0.00	0
10620	0.00	0
10621	0.00	0
10622	0.00	0
10623	0.00	0
10624	0.00	0
10625	0.00	0
10626	0.00	0
1063	0.00	0
1064	0.00	0
1065	0.00	0
1066	0.00	0
1067	0.00	0
10671	0.00	0
10672	0.00	0
10673	0.00	0
10674	0.00	0
10675	0.00	0
10676	0.00	0
10677	0.00	0
10678	0.00	0
10679	0.00	0
1068	0.00	0
10680	0.00	0
10681	0.00	0
10682	0.00	0
10683	0.00	0
10684	0.00	0
10685	0.00	0
10686	0.00	0
10687	0.00	0
10688	0.00	0
10689	0.00	0
1069	0.00	0
10693	0.00	0
10694	0.00	0
10695	0.00	0
10696	0.00	0
10697	0.00	0
10698	0.00	0
10699	0.00	0
107	0.00	0
1070	0.00	0
10700	0.00	0
10701	0.00	0
10702	0.00	0
10703	0.00	0
10704	0.00	0
10705	0.00	0
10706	0.00	0
10707	0.00	0
10708	0.00	0
10709	0.00	0
1071	0.00	0
10710	0.00	0
10711	0.00	0
10712	0.00	0
10713	0.00	0
10714	0.00	0
10715	0.00	0
10716	0.00	0
10717	0.00	0
10718	0.00	0
10719	0.00	0
1072	0.00	0
10720	0.00	0
10721	0.00	0
10722	0.00	0
10723	0.00	0
10724	0.00	0
10726	0.00	0
10728	0.00	0
1073	0.00	0
10730	0.00	0
10732	0.00	0
10734	0.00	0
1074	0.00	0
1075	0.00	0
1076	0.00	0
1077	0.00	0
1078	0.00	0
1079	0.00	0
108	0.00	0
1080	0.00	0
1081	0.00	0
1082	0.00	0
1083	0.00	0
10839	0.00	0
1084	0.00	0
10840	0.00	0
10841	0.00	0
10842	0.00	0
10843	0.00	0
10844	0.00	0
10845	0.00	0
10846	0.00	0
10847	0.00	0
10848	0.00	0
10849	0.00	0
1085	0.00	0
10850	0.00	0
10851	0.00	0
10852	0.00	0
10853	0.00	0
10854	0.00	0
10855	0.00	0
10856	0.00	0
10857	0.00	0
10858	0.00	0
10859	0.00	0
1086	0.00	0
10860	0.00	0
10861	0.00	0
10862	0.00	0
10863	0.00	0
10864	0.00	0
10865	0.00	0
10866	0.00	0
10867	0.00	0
10868	0.00	0
10869	0.00	0
1087	0.00	0
10870	0.00	0
10871	0.00	0
10872	0.00	0
10873	0.00	0
10874	0.00	0
10875	0.00	0
10876	0.00	0
10877	0.00	0
10878	0.00	0
10879	0.00	0
1088	0.00	0
10880	0.00	0
10881	0.00	0
10882	0.00	0
10883	0.00	0
10884	0.00	0
10885	0.00	0
10886	0.00	0
10887	0.00	0
10888	0.00	0
10889	0.00	0
1089	0.00	0
10890	0.00	0
10891	0.00	0
10892	0.00	0
10893	0.00	0
10894	0.00	0
10895	0.00	0
10896	0.00	0
10897	0.00	0
10898	0.00	0
10899	0.00	0
109	0.00	0
1090	0.00	0
10900	0.00	0
10901	0.00	0
10902	0.00	0
10903	0.00	0
10904	0.00	0
10905	0.00	0
10906	0.00	0
10907	0.00	0
10908	0.00	0
10909	0.00	0
1091	0.00	0
10910	0.00	0
10911	0.00	0
10912	0.00	0
10913	0.00	0
10914	0.00	0
10915	0.00	0
10916	0.00	0
10917	0.00	0
10918	0.00	0
10919	0.00	0
1092	0.00	0
10920	0.00	0
10921	0.00	0
10922	0.00	0
10923	0.00	0
10924	0.00	0
10925	0.00	0
10926	0.00	0
10927	0.00	0
10928	0.00	0
1093	0.00	0
10930	0.00	0
10931	0.00	0
10932	0.00	0
10933	0.00	0
10934	0.00	0
10935	0.00	0
10936	0.00	0
10937	0.00	0
10938	0.00	0
10939	0.00	0
1094	0.00	0
10940	0.00	0
10941	0.00	0
10942	0.00	0
10943	0.00	0
10944	0.00	0
10945	0.00	0
10946	0.00	0
10947	0.00	0
10948	0.00	0
10949	0.00	0
1095	0.00	0
10950	0.00	0
10951	0.00	0
10952	0.00	0
10953	0.00	0
10954	0.00	0
10955	0.00	0
10956	0.00	0
10957	0.00	0
10958	0.00	0
10959	0.00	0
1096	0.00	0
10960	0.00	0
10961	0.00	0
10962	0.00	0
10963	0.00	0
10964	0.00	0
10965	0.00	0
10966	0.00	0
10967	0.00	0
10968	0.00	0
10969	0.00	0
1097	0.00	0
10970	0.00	0
10971	0.00	0
10972	0.00	0
10973	0.00	0
10974	0.00	0
10975	0.00	0
10976	0.00	0
10977	0.00	0
10978	0.00	0
10979	0.00	0
1098	0.00	0
10980	0.00	0
10981	0.00	0
10982	0.00	0
10983	0.00	0
10984	0.00	0
10985	0.00	0
10986	0.00	0
10987	0.00	0
10988	0.00	0
10989	0.00	0
1099	0.00	0
10990	0.00	0
10991	0.00	0
10992	0.00	0
10993	0.00	0
10994	0.00	0
10995	0.00	0
10996	0.00	0
10997	0.00	0
10998	0.00	0
10999	0.00	0
110	0.00	0
1100	0.00	0
11000	0.00	0
11001	0.00	0
11002	0.00	0
11003	0.00	0
11004	0.00	0
11005	0.00	0
11006	0.00	0
11007	0.00	0
11008	0.00	0
11009	0.00	0
1101	0.00	0
11010	0.00	2.37092e-05
11011	0.00	0
11012	0.00	0
11013	0.00	0
11014	0.00	0
11015	0.00	0
11016	0.00	0
11017	0.00	0
11018	0.00	0
11019	0.00	0
1102	0.00	0
11020	0.00	0
11021	0.00	0
11022	0.00	0
11023	0.00	0
11024	0.00	0
11025	0.00	0
11026	0.00	0
11027	0.00	0
11028	0.00	0
11029	0.00	0
1103	0.00	0
1104	0.00	0
11041	0.00	0
11042	0.00	0
11043	0.00	0
11044	0.00	0
11045	0.00	0
11046	0.00	0
11047	0.00	0
11048	0.00	0
11049	0.00	0
1105	0.00	0
11050	0.00	0
11051	0.00	0
11052	0.00	0
11053	0.00	0
11054	0.00	0
11055	0.00	0
11056	0.00	0
11057	0.00	0
11058	0.00	0
11059	0.00	0
1106	0.00	0
11060	0.00	0
11061	0.00	0
11062	0.00	0
11063	0.00	0
11064	0.00	0
11065	0.00	0
11066	0.00	0
11067	0.00	0
11068	0.00	0
11069	0.00	0
1107	0.00	0
11070	0.00	0
11071	0.00	0
11072	0.00	0
11073	0.00	0
11074	0.00	0
11075	0.00	0
11076	0.00	0
11077	0.00	0
11078	0.00	0
11079	0.00	0
1108	0.00	0
11080	0.00	0
11081	0.00	0
11082	0.00	0
11083	0.00	0
11084	0.00	0
11085	0.00	0
11086	0.00	0
11087	0.00	0
11088	0.00	0
11089	0.00	0
1109	0.00	0
11090	0.00	0
11091	0.00	0
11092	0.00	0
11093	0.00	0
11094	0.00	0
11095	0.00	0
11096	0.00	0
11097	0.00	0
11098	0.00	0
11099	0.00	0
111	0.00	0
1110	0.00	0
11100	0.00	0
11101	0.00	0
11102	0.00	0
11103	0.00	0
11104	0.00	0
11105	0.00	0
11106	0.00	0
11107	0.00	0
11108	0.00	0
11109	0.00	0
1111	0.00	0
11110	0.00	0
11111	0.00	0
11112	0.00	0
11113	0.00	0
11114	0.00	0
11115	0.00	0
11116	0.00	0
11117	0.00	0
11118	0.00	0
11119	0.00	0
1112	0.00	0
11120	0.00	0
11121	0.00	0
11122	0.00	0
11123	0.00	0
11124	0.00	0
11125	0.00	0
11126	0.00	0
11127	0.00	0
11128	0.00	0
11129	0.00	0
1113	0.00	0
1114	0.00	0
11140	0.00	0
11141	0.00	0
11142	0.00	0
11143	0.00	0
11144	0.00	0
11145	0.00	0
11146	0.00	0
11147	0.00	0
11148	0.00	0
11149	0.00	0
1115	0.00	0
11150	0.00	0
11151	0.00	0
11152	0.00	0
1116	0.00	0
1117	0.00	0
1118	0.00	0
1119	0.00	0
112	0.00	0
1120	0.00	0
1121	0.00	0
11214	0.00	0
11215	0.00	0
11216	0.00	0
11217	0.00	0
11218	0.00	0
11219	0.00	0
1122	0.00	0
11220	0.00	0
11221	0.00	0
11222	0.00	0
11223	0.00	0
11224	0.00	0
11225	0.00	0
11226	0.00	0
11227	0.00	0
11228	0.00	0
11229	0.00	0
1123	0.00	0
11230	0.00	0
11231	0.00	0
11232	0.00	0
11233	0.00	0
11234	0.00	0
11235	0.00	0
11236	0.00	0
11237	0.00	0
11238	0.00	0
11239	0.00	0
1124	0.00	0
11240	0.00	0
11241	0.00	0
11242	0.00	0
11243	0.00	0
11244	0.00	0
11245	0.00	0
11246	0.00	0
11247	0.00	0
11248	0.00	0
11249	0.00	0
1125	0.00	0
11250	0.00	0
11251	0.00	0
11252	0.00	0
11253	0.00	0
11254	0.00	0
11255	0.00	0
11256	0.00	0
11257	0.00	0
11258	0.00	0
11259	0.00	0
1126	0.00	0
11260	0.00	0
11261	0.00	0
11262	0.00	0
11263	0.00	0
11264	0.00	0
11265	0.00	0
11266	0.00	0
11267	0.00	0
1127	0.00	0
11271	0.00	0
11272	0.00	0
11273	0.00	0
11274	0.00	0
1128	0.00	0
1129	0.00	0
113	0.00	0
1130	0.00	0
11307	0.00	0
11308	0.00	0
11309	0.00	0
1131	0.00	0
11310	0.00	0
11311	0.00	0
11312	0.00	0
11313	0.00	0
11314	0.00	0
11315	0.00	0
11316	0.00	0
1132	0.00	0
1133	0.00	0
11331	0.00	0
11333	0.00	0
11335	0.00	0
11337	0.00	0
11339	0.00	0
1134	0.00	0
11341	0.00	0
11342	0.00	0
11344	0.00	0
11346	0.00	0
11348	0.00	0
1135	0.00	0
11350	0.00	0
11352	0.00	0
11354	0.00	0
11356	0.00	0
11358	0.00	0
1136	0.00	0
11360	0.00	0
11362	0.00	0
11364	0.00	1.22521e-06
1137	0.00	0
11379	0.00	0
1138	0.00	0
11380	0.00	0
11381	0.00	0
11382	0.00	0
11383	0.00	0
11384	0.00	0
11385	0.00	0
11386	0.00	0
11387	0.00	0
11388	0.00	0
11389	0.00	0
1139	0.00	0
11390	0.00	0
11391	0.00	0
11392	0.00	0
11393	0.00	0
11394	0.00	0
11395	0.00	0
11396	0.00	0
11397	0.00	0
11398	0.00	0
11399	0.00	0
114	0.00	0
1140	0.00	0
11400	0.00	0
11401	0.00	0
11402	0.00	0
11403	0.00	0
11404	0.00	0
11405	0.00	0
11406	0.00	0
11407	0.00	0
11408	0.00	0
11409	0.00	0
1141	0.00	0
11410	0.00	0
11411	0.00	0
11412	0.00	0
11413	0.00	0
11414	0.00	0
11415	0.00	0
11416	0.00	0
11417	0.00	0
11418	0.00	0
11419	0.00	0
11420	0.00	0
11421	0.00	0
11422	0.00	0
11423	0.00	0
11424	0.00	0
11425	0.00	0
11426	0.00	0
11427	0.00	0
11428	0.00	0
11429	0.00	0
11430	0.00	0
11431	0.00	0
11432	0.00	0
11433	0.00	0
11434	0.00	0
11435	0.00	0
11436	0.00	0
11437	0.00	0
11438	0.00	0
11439	0.00	0
11440	0.00	0
11441	0.00	0
11442	0.00	0
11443	0.00	0
11444	0.00	0
11445	0.00	0
11446	0.00	0
11447	0.00	0
11448	0.00	0
11449	0.00	0
11450	0.00	0
11451	0.00	0
11452	0.00	0
11453	0.00	0
11454	0.00	0
11455	0.00	0
11456	0.00	0
11457	0.00	0
11458	0.00	0
11459	0.00	0
11460	0.00	0
11461	0.00	0
11462	0.00	0
11463	0.00	0
11464	0.00	0
11465	0.00	0
11466	0.00	0
11467	0.00	0
11468	0.00	0
11469	0.00	0
11470	0.00	0
11471	0.00	0
11472	0.00	0
11474	0.00	0
11475	0.00	0
115	0.00	0
11504	0.00	0
11506	0.00	0
11507	0.00	0
11508	0.00	0
11509	0.00	0
11510	0.00	0
11511	0.00	0
11512	0.00	0
11524	0.00	0
11525	0.00	0
11526	0.00	0
11527	0.00	0
11528	0.00	0
11529	0.00	0
11530	0.00	0
11531	0.00	0
11532	0.00	0
11533	0.00	0
11534	0.00	0
11535	0.00	0
11536	0.00	0
11542	0.00	0
11544	0.00	0
11569	0.00	0
11570	0.00	0
11571	0.00	0
11572	0.00	0
11573	0.00	0
11574	0.00	0
11575	0.00	0
11576	0.00	0
11577	0.00	0
11578	0.00	0
11579	0.00	0
11580	0.00	0
11581	0.00	0
11582	0.00	0
11583	0.00	0
11584	0.00	0
11585	0.00	0
11586	0.00	0
11587	0.00	0
11588	0.00	0
11589	0.00	0
11590	0.00	0
11591	0.00	0
11592	0.00	0
11593	0.00	0
11594	0.00	0
11595	0.00	0
116	0.00	0
11634	0.00	0
11635	0.00	0
11636	0.00	0
11637	0.00	0
11638	0.00	0
11639	0.00	0
1164	0.00	0
11640	0.00	0
11641	0.00	0
11642	0.00	0
11643	0.00	0
11644	0.00	0
11645	0.00	0
11649	0.00	0
1165	0.00	0
11651	0.00	0
11653	0.00	0
11655	0.00	0
11657	0.00	0
11659	0.00	0
1166	0.00	0
11661	0.00	0
11663	0.00	0
11665	0.00	0
11667	0.00	0
11669	0.00	0
1167	0.00	0
11671	0.00	0
11673	0.00	0
11675	0.00	0
11678	0.00	0
1168	0.00	0
11680	0.00	0
11682	0.00	0
11684	0.00	0
11686	0.00	0
1169	0.00	0
11697	0.00	0
11699	0.00	0
117	0.00	0
1170	0.00	0
1171	0.00	0
1172	0.00	0
11725	0.00	0
1173	0.00	0
1174	0.00	0
1175	0.00	0
11759	0.00	0
1176	0.00	0
11760	0.00	0
11761	0.00	0
11762	0.00	0
11763	0.00	0
11764	0.00	0
11765	0.00	0
11766	0.00	0
11767	0.00	0
11768	0.00	0
11769	0.00	0
1177	0.00	0
11770	0.00	0
11771	0.00	0
11772	0.00	0
11773	0.00	0
11774	0.00	0
11775	0.00	0
11776	0.00	0
11777	0.00	0
11778	0.00	0
11779	0.00	0
1178	0.00	0
11780	0.00	0
11781	0.00	0
11782	0.00	0
11783	0.00	0
11784	0.00	0
11785	0.00	0
11786	0.00	0
11787	0.00	0
11788	0.00	0
11789	0.00	0
1179	0.00	0
11790	0.00	0
11791	0.00	0
11792	0.00	0
11793	0.00	0
11794	0.00	0
11795	0.00	0
11796	0.00	0
11797	0.00	0
11798	0.00	0
11799	0.00	0
118	0.00	0
1180	0.00	0
11800	0.00	0
11801	0.00	0
11802	0.00	0
11803	0.00	0
11804	0.00	0
11805	0.00	0
11806	0.00	0
11807	0.00	0
11808	0.00	0
11809	0.00	0
1181	0.00	0
11810	0.00	0
11811	0.00	0
11812	0.00	0
11813	0.00	0
11814	0.00	0
11815	0.00	0
11816	0.00	0
11817	0.00	0
11818	0.00	0
11819	0.00	0
1182	0.00	0
11820	0.00	0
11821	0.00	0
11822	0.00	0
11823	0.00	0
11824	0.00	0
11827	0.00	0
11828	0.00	0
11829	0.00	0
1183	0.00	0
11830	0.00	0
11831	0.00	0
11832	0.00	0
11833	0.00	0
11834	0.00	0
11835	0.00	0
11836	0.00	0
11837	0.00	0
11838	0.00	0
11839	0.00	0
1184	0.00	0
11840	0.00	0
11841	0.00	0
11842	0.00	0
11843	0.00	0
11844	0.00	0
11845	0.00	0
11846	0.00	0
11847	0.00	0
11848	0.00	0
11849	0.00	0
1185	0.00	0
11850	0.00	0
11851	0.00	0
11852	0.00	0
11853	0.00	0
11854	0.00	0
11855	0.00	0
11856	0.00	0
11857	0.00	0
11858	0.00	0
11859	0.00	0
1186	0.00	0
11860	0.00	0
11861	0.00	0
11862	0.00	0
11863	0.00	0
11864	0.00	0
11865	0.00	0
11866	0.00	0
11867	0.00	0
11868	0.00	0
11869	0.00	0
1187	0.00	0
11870	0.00	0
11871	0.00	0
1188	0.00	0
1189	0.00	0
119	0.00	0
1190	0.00	0
1191	0.00	0
1192	0.00	0
1193	0.00	0
11930	0.00	0
11932	0.00	0
11934	0.00	0
11936	0.00	0
11938	0.00	0
1194	0.00	0
11940	0.00	0
11941	0.00	0
11942	0.00	0
11943	0.00	8.68355e-06
11944	0.00	0
11945	0.00	0
11946	0.00	0
11947	0.00	0
11948	0.00	0
11949	0.00	0
1195	0.00	0
11950	0.00	0
11951	0.00	0
11952	0.00	0
11953	0.00	0
11954	0.00	0
11955	0.00	0
11956	0.00	0
11957	0.00	0
11958	0.00	0
11959	0.00	0
1196	0.00	0
11960	0.00	0
11961	0.00	0
11962	0.00	0
11963	0.00	0
11964	0.00	0
1197	0.00	0
11979	0.00	0
1198	0.00	0
11980	0.00	0
11981	0.00	0
11982	0.00	0
11983	0.00	0
11984	0.00	0
11985	0.00	0
1199	0.00	0
11992	0.00	0
11993	0.00	0
11994	0.00	0
11995	0.00	0
11996	0.00	0
11997	0.00	0
11998	0.00	0
11999	0.00	0
120	0.00	0
1200	0.00	0
12000	0.00	0
12001	0.00	0
12002	0.00	0
12003	0.00	0
12004	0.00	0
12005	0.00	0
12006	0.00	0
12007	0.00	0
12008	0.00	0
12009	0.00	0
1201	0.00	0
12010	0.00	0
12011	0.00	0
12012	0.00	0
12013	0.00	0
12014	0.00	0
1202	0.00	0
1203	0.00	0
1204	0.00	0
1205	0.00	0
12057	0.00	0
12058	0.00	0
12059	0.00	0
1206	0.00	0
12060	0.00	0
12061	0.00	0
12062	0.00	0
12063	0.00	0
12064	0.00	0
12065	0.00	0
12066	0.00	0
12067	0.00	0
12068	0.00	0
12069	0.00	0
1207	0.00	0
12070	0.00	0
12071	0.00	0
12072	0.00	0
12073	0.00	0
12074	0.00	0
12075	0.00	0
12076	0.00	0
12077	0.00	0
12078	0.00	0
12079	0.00	0
1208	0.00	0
12080	0.00	0
12081	0.00	0
12082	0.00	0
12083	0.00	0
12084	0.00	0
12085	0.00	0
12086	0.00	0
12087	0.00	0
12088	0.00	0
12089	0.00	0
1209	0.00	0
12090	0.00	0
12091	0.00	0
12092	0.00	0
12093	0.00	0
12094	0.00	0
12095	0.00	0
12096	0.00	0
12097	0.00	0
12098	0.00	0
12099	0.00	0
121	0.00	0
1210	0.00	0
12100	0.00	0
12101	0.00	0
12102	0.00	0
12103	0.00	0
12104	0.00	0
12105	0.00	0
12106	0.00	0
12107	0.00	0
12108	0.00	0
12109	0.00	0
1211	0.00	0
12110	0.00	0
12111	0.00	0
12112	0.00	0
12113	0.00	0
12114	0.00	0
12115	0.00	0
12116	0.00	0
12117	0.00	0
12118	0.00	0
12119	0.00	0
1212	0.00	0
12120	0.00	0
12121	0.00	0
12122	0.00	0
12123	0.00	0
12124	0.00	0
12125	0.00	0
12126	0.00	0
12127	0.00	0
12128	0.00	0
12129	0.00	0
12130	0.00	0
12131	0.00	0
12132	0.00	0
12133	0.00	0
12134	0.00	0
12135	0.00	0
12136	0.00	0
12137	0.00	0
12138	0.00	0
12139	0.00	0
12140	0.00	0
12141	0.00	0
12142	0.00	0
12143	0.00	0
12144	0.00	0
12145	0.00	0
12146	0.00	0
12147	0.00	0
12148	0.00	0
12149	0.00	0
12150	0.00	0
12151	0.00	0
12152	0.00	0
12153	0.00	0
12154	0.00	0
12155	0.00	5.36634e-05
12156	0.00	0
12157	0.00	0
12158	0.00	0
12159	0.00	0
1216	0.00	0
12160	0.00	0
12161	0.00	0
12162	0.00	0
12163	0.00	0
12164	0.00	0
12165	0.00	0
12166	0.00	0
12167	0.00	0
12168	0.00	0
12169	0.00	0
1217	0.00	0
12170	0.00	0
12171	0.00	0
12172	0.00	0
12173	0.00	0
12174	0.00	0
12175	0.00	0
12176	0.00	0
12179	0.00	0
1218	0.00	0
12180	0.00	0
12181	0.00	0
12182	0.00	0
12183	0.00	0
12184	0.00	0
12185	0.00	0
12186	0.00	0
12187	0.00	0
12188	0.00	0
12189	0.00	0
1219	0.00	0
12190	0.00	0
12191	0.00	0
12194	0.00	0
12195	0.00	0
12196	0.00	0
12197	0.00	0
12198	0.00	0
12199	0.00	0
122	0.00	0
1220	0.00	0
12200	0.00	0
12201	0.00	0
12202	0.00	0
12203	0.00	0
12204	0.00	0
12205	0.00	0
12206	0.00	0
12207	0.00	0
12208	0.00	0
12209	0.00	0
1221	0.00	0
12210	0.00	0
