chr1_6215324_6215474	0
chr1_6215400_6215550	0
chr1_6223019_6223169	5.77
chr1_6223127_6223277	5.77
chr1_6272357_6272507	14
chr1_6359148_6359298	6.32
chr1_6382802_6382952	18.1
chr1_6406126_6406276	9.34
chr1_6406201_6406351	9.34
chr1_6406462_6406612	34.3
chr1_6410207_6410357	6.04
chr1_6418035_6418185	4.12
chr1_6453633_6453783	8.24
chr1_6454000_6454150	7.42
chr1_6454063_6454213	7.42
chr1_6467132_6467282	22
chr1_6467189_6467339	22
chr1_6859145_6859295	6.32
chr1_7088170_7088320	6.04
chr1_7088378_7088528	13.5
chr1_7088706_7088856	101.4
chr1_7088767_7088917	101.4
chr1_7089085_7089235	20.3
chr1_7090513_7090663	7.14
chr1_7147166_7147316	10.2
chr1_7204854_7205004	17
chr1_7206068_7206218	4.12
chr1_7206143_7206293	4.12
chr1_7206273_7206423	0
chr1_7206337_7206487	0
chr1_7206704_7206854	11.3
chr1_7395646_7395796	11.8
chr1_7397341_7397491	8.52
chr1_7397600_7397750	156.3
chr1_7397732_7397882	156.3
chr1_7397807_7397957	0
chr1_7397880_7398030	0
chr1_7455059_7455209	12.1
chr1_7543591_7543741	7.97
chr1_9541362_9541512	19
chr1_9545055_9545205	43.9
chr1_9545175_9545325	43.9
chr1_9545807_9545957	5.22
chr1_9545878_9546028	5.22
chr1_9573393_9573543	12.6
chr1_9630076_9630226	7.42
chr1_9696931_9697081	6.32
chr1_9699912_9700062	5.77
chr1_9700291_9700441	27.5
chr1_9700639_9700789	17
chr1_9700892_9701042	3.57
chr1_9701030_9701180	3.57
chr1_9703188_9703338	9.61
chr1_9747536_9747686	4.67
chr1_9747784_9747934	12.6
chr1_9748406_9748556	95.6
chr1_9748459_9748609	95.6
chr1_9748734_9748884	9.89
chr1_9772856_9773006	20.3
chr1_9773232_9773382	5.22
chr1_9797205_9797355	5.22
chr1_9797455_9797605	4.94
chr1_9798501_9798651	5.22
chr1_9798949_9799099	3.3
chr1_9799005_9799155	3.3
chr1_9799062_9799212	3.3
chr1_9799162_9799312	0
chr1_9799274_9799424	0
chr1_9805828_9805978	4.67
chr1_9805951_9806101	4.67
chr1_9806026_9806176	0
chr1_9815858_9816008	4.67
chr1_9823876_9824026	7.14
chr1_9825950_9826100	4.39
chr1_9833288_9833438	6.59
chr1_9833580_9833730	22.2
chr1_9847066_9847216	6.59
chr1_9847316_9847466	6.59
chr1_9847585_9847735	3.57
chr1_9847713_9847863	3.57
chr1_9847769_9847919	0
chr1_9848251_9848401	12.1
chr1_9848412_9848562	9.06
chr1_9859124_9859274	7.97
chr1_9876853_9877003	11
chr1_9942972_9943122	4.94
chr1_9943768_9943918	3.85
chr1_9943861_9944011	3.85
chr1_9944096_9944246	50
chr1_9944365_9944515	4.39
chr1_9968189_9968339	7.69
chr1_9972798_9972948	3.57
chr1_9990128_9990278	6.87
chr1_9991947_9992097	11
chr1_10003345_10003495	8.79
chr1_10007346_10007496	11.8
chr1_10037493_10037643	5.77
chr1_10037852_10038002	41.8
chr1_10038110_10038260	32.7
chr1_10038367_10038517	5.77
chr1_10039623_10039773	9.61
chr1_10039758_10039908	9.61
chr1_10040084_10040234	14.6
chr1_10089656_10089806	6.87
chr1_10210965_10211115	14
chr1_10211189_10211339	4.39
chr1_10231477_10231627	7.97
chr1_10231570_10231720	7.97
chr1_10231703_10231853	0
chr1_10232345_10232495	6.59
chr1_10232436_10232586	6.59
chr1_10232514_10232664	0
chr1_10232859_10233009	12.1
chr1_10233041_10233191	7.42
chr1_10254519_10254669	13.7
chr1_10256859_10257009	6.87
chr1_10280279_10280429	10.2
chr1_10325487_10325637	17.6
chr1_10325880_10326030	19.8
chr1_10700156_10700306	15.4
chr1_10759947_10760097	3.57
chr1_10769131_10769281	7.14
chr1_10835766_10835916	11.8
chr1_10877477_10877627	13.5
chr1_10880157_10880307	9.06
chr1_10880281_10880431	9.06
chr1_10880455_10880605	29.9
chr1_10919308_10919458	6.32
chr1_10943130_10943280	25.5
chr1_10991065_10991215	7.69
chr1_10993489_10993639	3.57
chr1_10993644_10993794	4.12
chr1_10993806_10993956	12.9
chr1_10994779_10994929	4.39
chr1_11011233_11011383	4.39
chr1_11011865_11012015	12.1
chr1_11065288_11065438	11.5
chr1_11077947_11078097	10.4
chr1_11140039_11140189	5.77
chr1_11228795_11228945	9.06
chr1_11229333_11229483	13.7
chr1_11229414_11229564	13.7
chr1_11234021_11234171	7.69
chr1_11329564_11329714	10.7
chr1_11330355_11330505	4.67
chr1_11414146_11414296	17
chr1_11570390_11570540	5.49
chr1_11657835_11657985	4.67
chr1_12836913_12837063	7.14
chr1_12864179_12864329	13.2
chr1_12865223_12865373	16.8
chr1_12865388_12865538	5.22
chr1_12865503_12865653	5.22
chr1_12875541_12875691	3.3
chr1_12905281_12905431	3.57
chr1_12905552_12905702	4.94
chr1_12942534_12942684	3.57
chr1_12983239_12983389	9.61
chr1_12990286_12990436	12.9
chr1_12990557_12990707	6.04
chr1_12990813_12990963	3.57
chr1_12991077_12991227	12.1
chr1_12991454_12991604	5.22
chr1_12991526_12991676	5.22
chr1_12991660_12991810	0
chr1_12991953_12992103	3.85
chr1_12992299_12992449	3.3
chr1_12992438_12992588	3.3
chr1_12992666_12992816	11.8
chr1_13029477_13029627	23.3
chr1_13050269_13050419	5.22
chr1_13052092_13052242	10.2
chr1_13052276_13052426	4.39
chr1_13125186_13125336	7.97
chr1_13126283_13126433	5.77
chr1_13128216_13128366	7.69
chr1_13134428_13134578	8.24
chr1_13153227_13153377	17.3
chr1_13153403_13153553	8.52
chr1_13154566_13154716	23.9
chr1_13154860_13155010	7.14
chr1_13155406_13155556	4.94
chr1_13162464_13162614	30.2
chr1_13162697_13162847	7.14
chr1_13188479_13188629	10.7
chr1_13188605_13188755	10.7
chr1_13214553_13214703	6.59
chr1_13256296_13256446	10.7
chr1_13267482_13267632	6.32
chr1_13291667_13291817	5.77
chr1_13293337_13293487	11
chr1_13293528_13293678	6.59
chr1_13293590_13293740	6.59
chr1_13301459_13301609	3.85
chr1_13301565_13301715	3.85
chr1_13301642_13301792	0
chr1_13301699_13301849	0
chr1_13328454_13328604	6.87
chr1_13332715_13332865	6.59
chr1_13335908_13336058	5.77
chr1_13342815_13342965	3.3
chr1_13360747_13360897	15.1
chr1_13360997_13361147	6.59
chr1_13372161_13372311	8.52
chr1_13372261_13372411	8.52
chr1_13372497_13372647	66.7
chr1_13372725_13372875	10.2
chr1_13373011_13373161	4.12
chr1_13374060_13374210	6.04
chr1_13374339_13374489	9.06
chr1_13374479_13374629	9.06
chr1_13426466_13426616	6.04
chr1_13426526_13426676	6.04
chr1_13426842_13426992	7.97
chr1_13426948_13427098	7.97
chr1_13494908_13495058	7.69
chr1_13513886_13514036	53.8
chr1_13531606_13531756	19.2
chr1_13559448_13559598	20.3
chr1_13559957_13560107	9.34
chr1_13560012_13560162	9.34
chr1_13573772_13573922	5.22
chr1_13573986_13574136	4.67
chr1_13574160_13574310	15.9
chr1_13574237_13574387	15.9
chr1_13585853_13586003	7.97
chr1_13589743_13589893	15.1
chr1_13593232_13593382	42.8
chr1_13600525_13600675	14
chr1_13601494_13601644	4.67
chr1_13601582_13601732	4.67
chr1_13647924_13648074	18.7
chr1_13649664_13649814	3.85
chr1_13649742_13649892	3.85
chr1_13652223_13652373	11.5
chr1_13658991_13659141	4.12
chr1_13659889_13660039	8.52
chr1_13660130_13660280	4.67
chr1_13660506_13660656	38.2
chr1_13660558_13660708	38.2
chr1_13706431_13706581	11.5
chr1_13784534_13784684	6.04
chr1_13789341_13789491	13.5
chr1_13840046_13840196	9.06
chr1_13840116_13840266	9.06
chr1_13851272_13851422	7.69
chr1_13902258_13902408	5.22
chr1_13902312_13902462	5.22
chr1_13980369_13980519	4.12
chr1_13993872_13994022	6.32
chr1_13993940_13994090	6.32
chr1_13994224_13994374	22.2
chr1_14144026_14144176	26.6
chr1_14165991_14166141	7.14
chr1_14193641_14193791	4.39
chr1_14218718_14218868	4.12
chr1_14297072_14297222	4.94
chr1_14299077_14299227	5.77
chr1_14304610_14304760	7.14
chr1_14306635_14306785	8.79
chr1_14309857_14310007	23.1
chr1_14310044_14310194	12.9
chr1_14310162_14310312	12.9
chr1_14310533_14310683	4.67
chr1_14484659_14484809	7.69
chr1_14488000_14488150	8.24
chr1_14495833_14495983	4.12
chr1_14506392_14506542	4.39
chr1_14506609_14506759	15.1
chr1_14507079_14507229	4.94
chr1_14507141_14507291	4.94
chr1_14507447_14507597	3.57
chr1_14514026_14514176	2.75
chr1_14570809_14570959	6.32
chr1_14596121_14596271	37.9
chr1_14635971_14636121	6.59
chr1_14661966_14662116	15.9
chr1_14680524_14680674	4.67
chr1_14680608_14680758	4.67
chr1_14686250_14686400	4.67
chr1_14686321_14686471	4.67
chr1_14740076_14740226	4.39
chr1_14740129_14740279	4.39
chr1_14800446_14800596	5.77
chr1_14862458_14862608	2.75
chr1_14918917_14919067	6.32
chr1_14924846_14924996	19.5
chr1_14924977_14925127	19.5
chr1_15007771_15007921	6.59
chr1_15680084_15680234	7.69
chr1_15792006_15792156	11.3
chr1_15800362_15800512	4.94
chr1_15805205_15805355	7.14
chr1_15805307_15805457	7.14
chr1_15805470_15805620	80.8
chr1_15805551_15805701	80.8
chr1_15805869_15806019	18.7
chr1_15850846_15850996	9.89
chr1_15883147_15883297	4.12
chr1_15883528_15883678	8.24
chr1_15892644_15892794	3.3
chr1_15902494_15902644	4.39
chr1_15902550_15902700	4.39
chr1_16092997_16093147	4.67
chr1_16093052_16093202	4.67
chr1_16093269_16093419	4.94
chr1_16103895_16104045	4.39
chr1_16104089_16104239	18.4
chr1_16104273_16104423	19.5
chr1_16104342_16104492	19.5
chr1_16104637_16104787	39
chr1_16104841_16104991	16.8
chr1_16105295_16105445	9.61
chr1_16105754_16105904	11
chr1_16106170_16106320	7.97
chr1_16106442_16106592	4.94
chr1_16106501_16106651	4.94
chr1_16154976_16155126	6.87
chr1_16228051_16228201	12.1
chr1_16228144_16228294	12.1
chr1_16228303_16228453	17.3
chr1_16231753_16231903	4.94
chr1_16268816_16268966	5.77
chr1_16433507_16433657	7.42
chr1_16440321_16440471	13.7
chr1_16505090_16505240	4.39
chr1_16518552_16518702	6.59
chr1_16518644_16518794	6.59
chr1_16519119_16519269	5.77
chr1_16519698_16519848	7.42
chr1_16519781_16519931	7.42
chr1_16519890_16520040	0
chr1_16534165_16534315	4.39
chr1_16534223_16534373	4.39
chr1_16540517_16540667	11.3
chr1_16570749_16570899	4.12
chr1_16570826_16570976	4.12
chr1_16571030_16571180	7.14
chr1_16617815_16617965	7.14
chr1_16619294_16619444	17.9
chr1_16637617_16637767	5.49
chr1_16642182_16642332	6.32
chr1_16656544_16656694	17.9
chr1_16656882_16657032	53.8
chr1_16656972_16657122	53.8
chr1_16657081_16657231	0
chr1_16657380_16657530	18.7
chr1_16665034_16665184	9.34
chr1_16665123_16665273	9.34
chr1_16665362_16665512	9.06
chr1_16688080_16688230	8.52
chr1_16688134_16688284	8.52
chr1_16688312_16688462	39.8
chr1_16688473_16688623	7.14
chr1_16688527_16688677	7.14
chr1_16688644_16688794	0
chr1_16688828_16688978	24.2
chr1_16746112_16746262	5.22
chr1_16747451_16747601	10.4
chr1_16747563_16747713	10.4
chr1_16758836_16758986	6.59
chr1_16758900_16759050	6.59
chr1_16759150_16759300	4.39
chr1_16798295_16798445	7.97
chr1_16798376_16798526	7.97
chr1_16798535_16798685	6.87
chr1_16942582_16942732	7.97
chr1_16944455_16944605	15.1
chr1_17033962_17034112	14.6
chr1_17034149_17034299	6.87
chr1_17034201_17034351	6.87
chr1_17096909_17097059	7.42
chr1_17096986_17097136	7.42
chr1_17097054_17097204	7.42
chr1_17097251_17097401	4.94
chr1_17097394_17097544	4.94
chr1_17097806_17097956	13.2
chr1_17097889_17098039	13.2
chr1_17097961_17098111	0
chr1_17123539_17123689	16.5
chr1_17145289_17145439	17.9
chr1_17145579_17145729	19.8
chr1_17163660_17163810	6.87
chr1_17163720_17163870	6.87
chr1_17348391_17348541	7.69
chr1_17348469_17348619	7.69
chr1_17606491_17606641	11.5
chr1_17606566_17606716	11.5
chr1_17606662_17606812	0
chr1_17607034_17607184	3.85
chr1_17608063_17608213	17.9
chr1_17608348_17608498	8.24
chr1_17608484_17608634	8.24
chr1_17608697_17608847	4.94
chr1_17608751_17608901	4.94
chr1_17718559_17718709	26.9
chr1_17726965_17727115	9.89
chr1_17727305_17727455	40.1
chr1_17727596_17727746	9.61
chr1_17904701_17904851	4.12
chr1_17978160_17978310	6.32
chr1_17980730_17980880	12.1
chr1_18012966_18013116	5.77
chr1_18058148_18058298	4.94
chr1_18106296_18106446	8.24
chr1_18106810_18106960	5.77
chr1_18270560_18270710	5.22
chr1_18270640_18270790	5.22
chr1_18271093_18271243	5.77
chr1_18271200_18271350	5.77
chr1_18271598_18271748	5.77
chr1_18279206_18279356	4.67
chr1_18284816_18284966	4.67
chr1_18288995_18289145	8.24
chr1_19179137_19179287	12.4
chr1_19210362_19210512	3.57
chr1_20513838_20513988	7.97
chr1_20554474_20554624	7.42
chr1_20554525_20554675	7.42
chr1_20748714_20748864	3.02
chr1_20754556_20754706	5.77
chr1_20819844_20819994	3.85
chr1_20819982_20820132	3.85
chr1_20820237_20820387	55.2
chr1_20820296_20820446	55.2
chr1_20832517_20832667	5.22
chr1_20890470_20890620	54.7
chr1_20890696_20890846	6.32
chr1_20890803_20890953	6.32
chr1_20890978_20891128	11.5
chr1_20891183_20891333	7.97
chr1_20891255_20891405	7.97
chr1_20891460_20891610	4.94
chr1_20908724_20908874	5.22
chr1_20912596_20912746	11.3
chr1_20912705_20912855	11.3
chr1_20928589_20928739	9.06
chr1_20928678_20928828	9.06
chr1_20928775_20928925	0
chr1_20928896_20929046	0
chr1_20933583_20933733	14.6
chr1_20937148_20937298	9.61
chr1_20939092_20939242	7.97
chr1_20939160_20939310	7.97
chr1_20951220_20951370	6.59
chr1_20951297_20951447	6.59
chr1_20951591_20951741	30.2
chr1_20986396_20986546	6.87
chr1_20995358_20995508	17
chr1_20995672_20995822	12.4
chr1_20997641_20997791	3.85
chr1_21014598_21014748	4.12
chr1_21025247_21025397	7.14
chr1_21025333_21025483	7.14
chr1_21031770_21031920	6.59
chr1_21035967_21036117	4.12
chr1_21078603_21078753	7.69
chr1_21078701_21078851	7.69
chr1_21079215_21079365	9.61
chr1_21079417_21079567	16.5
chr1_21079525_21079675	16.5
chr1_21079603_21079753	0
chr1_21079753_21079903	5.77
chr1_21080545_21080695	5.22
chr1_21089387_21089537	4.94
chr1_21089674_21089824	6.59
chr1_21089939_21090089	5.22
chr1_21094794_21094944	6.87
chr1_21094986_21095136	14.8
chr1_21101328_21101478	10.7
chr1_21101790_21101940	4.39
chr1_21161935_21162085	12.4
chr1_21166280_21166430	20.6
chr1_21192660_21192810	7.14
chr1_21213620_21213770	11.8
chr1_21218347_21218497	6.59
chr1_21218399_21218549	6.59
chr1_21218505_21218655	0
chr1_21218749_21218899	34.9
chr1_21240402_21240552	9.34
chr1_21271363_21271513	8.79
chr1_21271558_21271708	19.5
chr1_21272322_21272472	4.39
chr1_21276262_21276412	11.5
chr1_21333660_21333810	4.39
chr1_21335904_21336054	15.4
chr1_21344425_21344575	9.89
chr1_21411352_21411502	11
chr1_21461175_21461325	11.3
chr1_21461430_21461580	4.67
chr1_21544047_21544197	6.04
chr1_21552721_21552871	6.32
chr1_21554551_21554701	4.39
chr1_21554637_21554787	4.39
chr1_21554768_21554918	0
chr1_21618585_21618735	6.87
chr1_21618849_21618999	26.1
chr1_21829915_21830065	7.14
chr1_21829992_21830142	7.14
chr1_21830304_21830454	16.8
chr1_21836397_21836547	14.6
chr1_21836486_21836636	14.6
chr1_21959987_21960137	4.12
chr1_21960471_21960621	26.1
chr1_21960942_21961092	10.4
chr1_21961247_21961397	14.6
chr1_21962092_21962242	6.32
chr1_21962164_21962314	6.32
chr1_21962215_21962365	6.32
chr1_21962608_21962758	5.77
chr1_21962992_21963142	5.49
chr1_21963231_21963381	14
chr1_21963494_21963644	7.69
chr1_21963622_21963772	7.69
chr1_21974126_21974276	7.97
chr1_22105632_22105782	9.61
chr1_22254292_22254442	13.7
chr1_22269087_22269237	11.3
chr1_22280084_22280234	6.04
chr1_22487443_22487593	6.04
chr1_22805567_22805717	3.85
chr1_22806027_22806177	4.12
chr1_23062122_23062272	6.59
chr1_23202597_23202747	6.87
chr1_23237863_23238013	7.69
chr1_23255801_23255951	6.32
chr1_23256059_23256209	61
chr1_23256316_23256466	5.49
chr1_23256653_23256803	7.42
chr1_23256776_23256926	7.42
chr1_23257272_23257422	4.39
chr1_23257333_23257483	4.39
chr1_23286838_23286988	12.4
chr1_23321312_23321462	5.22
chr1_23345723_23345873	4.39
chr1_23380001_23380151	7.69
chr1_23380159_23380309	31
chr1_23380430_23380580	11
chr1_23380485_23380635	11
chr1_23382048_23382198	6.04
chr1_23383389_23383539	54.9
chr1_23397735_23397885	7.42
chr1_23399628_23399778	11.5
chr1_23399703_23399853	11.5
chr1_23419083_23419233	17.3
chr1_23433754_23433904	21.2
chr1_23555926_23556076	12.6
chr1_23759807_23759957	4.39
chr1_23761789_23761939	4.94
chr1_23762253_23762403	4.67
chr1_23762385_23762535	4.67
chr1_23762451_23762601	0
chr1_23762811_23762961	27.7
chr1_23762879_23763029	27.7
chr1_23792865_23793015	11.3
chr1_23827212_23827362	8.79
chr1_23915513_23915663	5.77
chr1_23920405_23920555	6.87
chr1_23921574_23921724	5.22
chr1_23921651_23921801	5.22
chr1_23921722_23921872	5.22
chr1_23921825_23921975	0
chr1_23922261_23922411	5.22
chr1_23983210_23983360	19.8
chr1_24005166_24005316	6.04
chr1_24005400_24005550	9.06
chr1_24005629_24005779	22.8
chr1_24092510_24092660	6.87
chr1_24092564_24092714	6.87
chr1_24100087_24100237	3.3
chr1_24100184_24100334	3.3
chr1_24100260_24100410	0
chr1_24100375_24100525	0
chr1_24100433_24100583	0
chr1_24102637_24102787	4.94
chr1_24102876_24103026	7.42
chr1_24134920_24135070	3.57
chr1_24134977_24135127	3.57
chr1_24137233_24137383	5.22
chr1_24170205_24170355	4.39
chr1_24171596_24171746	4.39
chr1_24249259_24249409	12.9
chr1_24302793_24302943	12.1
chr1_24375036_24375186	8.52
chr1_24553537_24553687	12.6
chr1_24572563_24572713	7.97
chr1_24572732_24572882	20.1
chr1_24677786_24677936	4.12
chr1_24678110_24678260	6.04
chr1_24678220_24678370	6.04
chr1_24678453_24678603	27.5
chr1_24678608_24678758	41.5
chr1_24678988_24679138	4.94
chr1_24679048_24679198	4.94
chr1_24679120_24679270	4.94
chr1_24695806_24695956	6.04
chr1_24696292_24696442	5.22
chr1_24699336_24699486	12.4
chr1_24699444_24699594	12.4
chr1_25228682_25228832	6.04
chr1_25228738_25228888	6.04
chr1_25510429_25510579	4.94
chr1_26737901_26738051	7.69
chr1_28048043_28048193	4.39
chr1_28054115_28054265	42
chr1_29737157_29737307	3.57
chr1_30700538_30700688	5.77
chr1_30770508_30770658	3.57
chr1_30771964_30772114	6.32
chr1_30779671_30779821	5.22
chr1_30792988_30793138	4.67
chr1_30793062_30793212	4.67
chr1_30871916_30872066	5.22
chr1_30872142_30872292	9.34
chr1_30872714_30872864	4.94
chr1_30872933_30873083	11
chr1_30873332_30873482	3.3
chr1_30873583_30873733	6.87
chr1_30873686_30873836	6.87
chr1_30873740_30873890	0
chr1_30873921_30874071	24.2
chr1_30874096_30874246	13.7
chr1_30874868_30875018	10.2
chr1_30949000_30949150	4.94
chr1_30949051_30949201	4.94
chr1_30949832_30949982	45.3
chr1_30950003_30950153	42.6
chr1_30950078_30950228	42.6
chr1_30950184_30950334	0
chr1_30950267_30950417	0
chr1_31149815_31149965	6.87
chr1_31154092_31154242	13.7
chr1_31205856_31206006	4.94
chr1_31210241_31210391	10.4
chr1_31377433_31377583	6.04
chr1_31380435_31380585	20.6
chr1_31616329_31616479	18.4
chr1_31616636_31616786	16.5
chr1_31616867_31617017	3.85
chr1_32172519_32172669	4.39
chr1_32172651_32172801	4.39
chr1_32172707_32172857	0
chr1_32690655_32690805	5.22
chr1_32693919_32694069	4.12
chr1_32746392_32746542	9.61
chr1_33503008_33503158	22
chr1_33511443_33511593	4.12
chr1_33529668_33529818	8.24
chr1_33531983_33532133	9.61
chr1_33535255_33535405	10.2
chr1_33535449_33535599	15.9
chr1_33535570_33535720	15.9
chr1_33563733_33563883	3.02
chr1_33565909_33566059	13.5
chr1_33574622_33574772	5.22
chr1_33578656_33578806	35.2
chr1_33578853_33579003	12.6
chr1_33592293_33592443	6.87
chr1_33592358_33592508	6.87
chr1_33647296_33647446	6.59
chr1_33669729_33669879	28.6
chr1_33669931_33670081	4.39
chr1_33670183_33670333	8.24
chr1_33670370_33670520	25.3
chr1_33672639_33672789	7.14
chr1_33684573_33684723	9.34
chr1_33719727_33719877	7.97
chr1_33719829_33719979	7.97
chr1_33720011_33720161	4.67
chr1_33738792_33738942	6.87
chr1_33738927_33739077	6.87
chr1_33739031_33739181	0
chr1_33739353_33739503	11.5
chr1_33739441_33739591	11.5
chr1_33742970_33743120	7.42
chr1_33756376_33756526	5.49
chr1_33756604_33756754	3.85
chr1_33756662_33756812	3.85
chr1_33756982_33757132	6.59
chr1_33757079_33757229	6.59
chr1_33757161_33757311	0
chr1_33757572_33757722	4.67
chr1_33757672_33757822	4.67
chr1_33758595_33758745	4.39
chr1_33768850_33769000	7.42
chr1_33768980_33769130	7.42
chr1_33788181_33788331	5.22
chr1_33813852_33814002	7.42
chr1_33813982_33814132	7.42
chr1_33814078_33814228	0
chr1_33814174_33814324	0
chr1_33814490_33814640	22
chr1_33838964_33839114	4.12
chr1_33839087_33839237	4.12
chr1_33883217_33883367	4.12
chr1_33883381_33883531	5.77
chr1_33883501_33883651	5.77
chr1_33903735_33903885	8.24
chr1_33903826_33903976	8.24
chr1_33906944_33907094	10.7
chr1_33907969_33908119	4.12
chr1_33908234_33908384	3.3
chr1_33909122_33909272	6.59
chr1_33909223_33909373	6.59
chr1_33909313_33909463	0
chr1_33909501_33909651	3.3
chr1_33916677_33916827	13.2
chr1_33964787_33964937	15.9
chr1_33966467_33966617	8.24
chr1_34005776_34005926	26.6
chr1_34006062_34006212	6.04
chr1_34006112_34006262	6.04
chr1_34006429_34006579	9.89
chr1_34011043_34011193	18.1
chr1_34011429_34011579	12.1
chr1_34022202_34022352	5.22
chr1_34061215_34061365	18.1
chr1_34070617_34070767	8.24
chr1_34072265_34072415	6.32
chr1_34164665_34164815	6.32
chr1_34164718_34164868	6.32
chr1_34201549_34201699	5.22
chr1_34218455_34218605	12.4
chr1_34236215_34236365	4.94
chr1_34236426_34236576	18.4
chr1_34389416_34389566	5.49
chr1_34389674_34389824	6.04
chr1_34409915_34410065	6.04
chr1_34409998_34410148	6.04
chr1_34433252_34433402	5.77
chr1_34434305_34434455	6.87
chr1_34434742_34434892	8.52
chr1_34434935_34435085	22.5
chr1_34439375_34439525	57.4
chr1_34439737_34439887	67.8
chr1_34440028_34440178	12.4
chr1_34459653_34459803	28.8
chr1_34460232_34460382	9.34
chr1_34462931_34463081	11.3
chr1_34464317_34464467	8.79
chr1_34464597_34464747	9.61
chr1_34464687_34464837	9.61
chr1_34468096_34468246	6.59
chr1_34468188_34468338	6.59
chr1_34472535_34472685	12.6
chr1_34472593_34472743	12.6
chr1_34472743_34472893	8.52
chr1_34472850_34473000	8.52
chr1_34472919_34473069	0
chr1_34473134_34473284	17
chr1_34479062_34479212	7.42
chr1_34479140_34479290	7.42
chr1_34479235_34479385	0
chr1_34480934_34481084	12.1
chr1_34481925_34482075	13.2
chr1_34482173_34482323	9.34
chr1_34482227_34482377	9.34
chr1_34485655_34485805	8.24
chr1_34485929_34486079	17.9
chr1_34490166_34490316	8.79
chr1_34506027_34506177	7.69
chr1_34510647_34510797	31.6
chr1_34510731_34510881	31.6
chr1_34511109_34511259	16.5
chr1_34517313_34517463	4.67
chr1_34517461_34517611	4.67
chr1_34517808_34517958	6.59
chr1_34517899_34518049	6.59
chr1_34534723_34534873	5.77
chr1_34535135_34535285	6.59
chr1_34536787_34536937	10.7
chr1_34537012_34537162	4.67
chr1_34579023_34579173	3.57
chr1_34579491_34579641	9.61
chr1_34579613_34579763	9.61
chr1_34584137_34584287	10.7
chr1_34602467_34602617	14.3
chr1_34642503_34642653	5.49
chr1_34642584_34642734	5.49
chr1_34682968_34683118	6.32
chr1_34700799_34700949	6.32
chr1_34793602_34793752	3.57
chr1_34793676_34793826	3.57
chr1_34801509_34801659	11.3
chr1_34801593_34801743	11.3
chr1_34802206_34802356	10.2
chr1_34802395_34802545	14.3
chr1_34838406_34838556	15.1
chr1_34839254_34839404	26.6
chr1_34839306_34839456	26.6
chr1_34843067_34843217	6.87
chr1_34843201_34843351	6.87
chr1_34849675_34849825	4.94
chr1_34849869_34850019	14.3
chr1_34850198_34850348	5.77
chr1_34851646_34851796	10.4
chr1_34851707_34851857	10.4
chr1_34858776_34858926	17.9
chr1_34867302_34867452	23.3
chr1_34891711_34891861	4.94
chr1_34897010_34897160	10.2
chr1_35142717_35142867	5.22
chr1_35228015_35228165	5.49
chr1_35332148_35332298	6.04
chr1_35332202_35332352	6.04
chr1_35332410_35332560	15.1
chr1_35332631_35332781	8.24
chr1_35332698_35332848	8.24
chr1_35338303_35338453	22.8
chr1_35338577_35338727	3.3
chr1_35388265_35388415	5.77
chr1_35653439_35653589	4.12
chr1_35726711_35726861	4.67
chr1_35810691_35810841	5.49
chr1_35813791_35813941	20.9
chr1_35813975_35814125	3.57
chr1_35848202_35848352	5.77
chr1_35848257_35848407	5.77
chr1_35848799_35848949	4.94
chr1_35849979_35850129	4.94
