chr1_13589842_13589992	150	74	2382.8	15.8853	32.2
chr1_13589934_13590084	150	0	0	0	0
chr1_13659606_13659756	150	150	1650	11	11
chr1_13659862_13660012	150	150	3450	23	23
chr1_13660012_13660162	150	150	1980	13.2	13.2
chr1_13660106_13660256	150	56	739.2	4.928	13.2
chr1_13660243_13660393	150	0	0	0	0
chr1_13660490_13660640	150	150	26190	174.6	174.6
chr1_13660561_13660711	150	79	13793.4	91.956	174.6
chr1_13660828_13660978	150	150	2550	17	17
chr1_14484225_14484375	150	150	814.5	5.43	5.43
chr1_14484590_14484740	150	150	1815	12.1	12.1
chr1_14484746_14484896	150	150	2085	13.9	13.9
chr1_15805501_15805651	150	150	15900	106	106
chr1_15805912_15806062	150	150	2520	16.8	16.8
chr1_15806217_15806367	150	150	4050	27	27
chr1_15806481_15806631	150	150	760.5	5.07	5.07
chr1_15806579_15806729	150	52	263.64	1.7576	5.07
chr1_16103735_16103885	150	150	1086	7.24	7.24
chr1_16104100_16104250	150	150	2790	18.6	18.6
chr1_16104337_16104487	150	150	4560	30.4	30.4
chr1_16104673_16104823	150	150	7275	48.5	48.5
chr1_16104935_16105085	150	150	5400	36	36
chr1_16105405_16105555	150	150	949.5	6.33	6.33
chr1_16105505_16105655	150	50	316.5	2.11	6.33
chr1_16105729_16105879	150	150	2355	15.7	15.7
chr1_16106089_16106239	150	150	705	4.7	4.7
chr1_16106143_16106293	150	96	451.2	3.008	4.7
chr1_16618456_16618606	150	150	787.5	5.25	5.25
chr1_16618555_16618705	150	51	267.75	1.785	5.25
chr1_16619263_16619413	150	150	8520	56.8	56.8
chr1_16619605_16619755	150	150	976.5	6.51	6.51
chr1_16653235_16653385	150	150	1302	8.68	8.68
chr1_16653335_16653485	150	50	434	2.89333	8.68
chr1_16655726_16655876	150	150	949.5	6.33	6.33
chr1_16656378_16656528	150	150	1545	10.3	10.3
chr1_16656459_16656609	150	69	710.7	4.738	10.3
chr1_16656657_16656807	150	150	2085	13.9	13.9
chr1_16656769_16656919	150	38	528.2	3.52133	13.9
chr1_16657086_16657236	150	150	13140	87.6	87.6
chr1_16657356_16657506	150	150	3285	21.9	21.9
chr1_16665113_16665263	150	150	6375	42.5	42.5
chr1_16688390_16688540	150	150	543	3.62	3.62
chr1_16688641_16688791	150	150	678	4.52	4.52
chr1_16716626_16716776	150	150	543	3.62	3.62
chr1_17122910_17123060	150	150	516	3.44	3.44
chr1_17520300_17520450	150	150	462	3.08	3.08
chr1_19498240_19498390	150	150	489	3.26	3.26
chr1_19986314_19986464	150	150	1515	10.1	10.1
chr1_20820296_20820446	150	150	16005	106.7	106.7
chr1_20849299_20849449	150	150	597	3.98	3.98
chr1_20890456_20890606	150	150	895.5	5.97	5.97
chr1_20906422_20906572	150	150	651	4.34	4.34
chr1_20933568_20933718	150	150	543	3.62	3.62
chr1_20935048_20935198	150	150	570	3.8	3.8
chr1_20935192_20935342	150	6	22.8	0.152	3.8
chr1_20935258_20935408	150	0	0	0	0
chr1_20935520_20935670	150	150	651	4.34	4.34
chr1_20939155_20939305	150	150	570	3.8	3.8
chr1_20951567_20951717	150	150	705	4.7	4.7
chr1_20951697_20951847	150	20	94	0.626667	4.7
chr1_21078355_21078505	150	150	462	3.08	3.08
chr1_21078792_21078942	150	150	570	3.8	3.8
chr1_21078928_21079078	150	14	53.2	0.354667	3.8
chr1_21079345_21079495	150	150	2955	19.7	19.7
chr1_21079618_21079768	150	150	433.5	2.89	2.89
chr1_21218450_21218600	150	150	624	4.16	4.16
chr1_21218504_21218654	150	96	399.36	2.6624	4.16
chr1_21218702_21218852	150	150	1030.5	6.87	6.87
chr1_21272261_21272411	150	150	516	3.44	3.44
chr1_21456102_21456252	150	150	462	3.08	3.08
chr1_23228641_23228791	150	150	1167	7.78	7.78
chr1_23255684_23255834	150	150	1167	7.78	7.78
chr1_23256054_23256204	150	150	26535	176.9	176.9
chr1_23256821_23256971	150	150	2385	15.9	15.9
chr1_23282381_23282531	150	150	1575	10.5	10.5
chr1_23282686_23282836	150	150	21000	140	140
chr1_23282953_23283103	150	150	2385	15.9	15.9
chr1_23283147_23283297	150	150	1384.5	9.23	9.23
chr1_23283228_23283378	150	69	636.87	4.2458	9.23
chr1_23283455_23283605	150	150	868.5	5.79	5.79
chr1_23284481_23284631	150	150	841.5	5.61	5.61
chr1_23286867_23287017	150	150	1545	10.3	10.3
chr1_23334783_23334933	150	150	678	4.52	4.52
chr1_23334983_23335133	150	150	1438.5	9.59	9.59
chr1_23335175_23335325	150	150	2385	15.9	15.9
chr1_23335444_23335594	150	150	705	4.7	4.7
chr1_23335506_23335656	150	88	413.6	2.75733	4.7
chr1_23335595_23335745	150	0	0	0	0
chr1_23335831_23335981	150	150	11130	74.2	74.2
chr1_23336090_23336240	150	150	3630	24.2	24.2
chr1_23336985_23337135	150	150	732	4.88	4.88
chr1_23382689_23382839	150	150	1140	7.6	7.6
chr1_23382816_23382966	150	23	174.8	1.16533	7.6
chr1_23383381_23383531	150	150	22635	150.9	150.9
chr1_23383616_23383766	150	150	1329	8.86	8.86
chr1_23394473_23394623	150	150	2040	13.6	13.6
chr1_23417529_23417679	150	150	922.5	6.15	6.15
chr1_23417690_23417840	150	150	4065	27.1	27.1
chr1_23424798_23424948	150	150	543	3.62	3.62
chr1_23426335_23426485	150	150	814.5	5.43	5.43
chr1_23426404_23426554	150	81	439.83	2.9322	5.43
chr1_23426516_23426666	150	0	0	0	0
chr1_23495534_23495684	150	150	624	4.16	4.16
chr1_23762658_23762808	150	150	352.5	2.35	2.35
chr1_23762809_23762959	150	150	325.5	2.17	2.17
chr1_23762881_23763031	150	78	169.26	1.1284	2.17
chr1_23792877_23793027	150	150	516	3.44	3.44
chr1_23827185_23827335	150	150	1003.5	6.69	6.69
chr1_23830742_23830892	150	150	570	3.8	3.8
chr1_23842752_23842902	150	150	516	3.44	3.44
chr1_23884399_23884549	150	150	433.5	2.89	2.89
chr1_23897071_23897221	150	150	624	4.16	4.16
chr1_23899739_23899889	150	150	1875	12.5	12.5
chr1_23920406_23920556	150	150	1384.5	9.23	9.23
chr1_23921475_23921625	150	150	1003.5	6.69	6.69
chr1_23921729_23921879	150	150	6540	43.6	43.6
chr1_23921996_23922146	150	150	1248	8.32	8.32
chr1_23922126_23922276	150	20	166.4	1.10933	8.32
chr1_23922355_23922505	150	150	5865	39.1	39.1
chr1_23958975_23959125	150	150	3090	20.6	20.6
chr1_23963339_23963489	150	150	4470	29.8	29.8
chr1_23964788_23964938	150	150	1167	7.78	7.78
chr1_23966330_23966480	150	150	17445	116.3	116.3
chr1_23966591_23966741	150	150	2715	18.1	18.1
chr1_23968169_23968319	150	150	6210	41.4	41.4
chr1_23968470_23968620	150	150	1003.5	6.69	6.69
chr1_23994059_23994209	150	150	814.5	5.43	5.43
chr1_23999001_23999151	150	150	949.5	6.33	6.33
chr1_24004990_24005140	150	150	732	4.88	4.88
chr1_24005191_24005341	150	150	1248	8.32	8.32
chr1_24005366_24005516	150	150	3825	25.5	25.5
chr1_24005460_24005610	150	56	1428	9.52	25.5
chr1_24005628_24005778	150	150	11175	74.5	74.5
chr1_24678219_24678369	150	150	1003.5	6.69	6.69
chr1_24678306_24678456	150	63	421.47	2.8098	6.69
chr1_24678401_24678551	150	0	0	0	0
chr1_24678485_24678635	150	0	0	0	0
chr1_24699415_24699565	150	150	489	3.26	3.26
chr1_29737191_29737341	150	150	1086	7.24	7.24
chr1_30837901_30838051	150	150	489	3.26	3.26
chr1_30871895_30872045	150	150	1113	7.42	7.42
chr1_30872151_30872301	150	150	705	4.7	4.7
chr1_30872693_30872843	150	150	1057.5	7.05	7.05
chr1_30872903_30873053	150	150	2280	15.2	15.2
chr1_30873067_30873217	150	150	949.5	6.33	6.33
chr1_30873140_30873290	150	77	487.41	3.2494	6.33
chr1_30873350_30873500	150	150	1710	11.4	11.4
chr1_30873577_30873727	150	150	678	4.52	4.52
chr1_30873903_30874053	150	150	6000	40	40
chr1_30874156_30874306	150	150	2205	14.7	14.7
chr1_30920864_30921014	150	150	841.5	5.61	5.61
chr1_30948430_30948580	150	150	1086	7.24	7.24
chr1_30948919_30949069	150	150	949.5	6.33	6.33
chr1_30949040_30949190	150	29	183.57	1.2238	6.33
chr1_30949218_30949368	150	150	1650	11	11
chr1_30949620_30949770	150	150	4770	31.8	31.8
chr1_30949738_30949888	150	32	1017.6	6.784	31.8
chr1_30950011_30950161	150	150	8685	57.9	57.9
chr1_30950266_30950416	150	150	2220	14.8	14.8
chr1_30950402_30950552	150	14	207.2	1.38133	14.8
chr1_31615645_31615795	150	150	379.5	2.53	2.53
chr1_32172806_32172956	150	150	543	3.62	3.62
chr1_33446652_33446802	150	150	489	3.26	3.26
chr1_33531195_33531345	150	150	976.5	6.51	6.51
chr1_33531313_33531463	150	32	208.32	1.3888	6.51
chr1_33565885_33566035	150	150	1140	7.6	7.6
chr1_33573414_33573564	150	150	516	3.44	3.44
chr1_33574283_33574433	150	150	543	3.62	3.62
chr1_33574339_33574489	150	94	340.28	2.26853	3.62
chr1_33574628_33574778	150	150	7245	48.3	48.3
chr1_33575316_33575466	150	150	516	3.44	3.44
chr1_33625011_33625161	150	150	5205	34.7	34.7
chr1_33626878_33627028	150	150	1194	7.96	7.96
chr1_33627126_33627276	150	150	895.5	5.97	5.97
chr1_33630687_33630837	150	150	1030.5	6.87	6.87
chr1_33630877_33631027	150	150	2385	15.9	15.9
chr1_33631160_33631310	150	150	11805	78.7	78.7
chr1_33631248_33631398	150	62	4879.4	32.5293	78.7
chr1_33639378_33639528	150	150	1845	12.3	12.3
chr1_33669514_33669664	150	150	1465.5	9.77	9.77
chr1_33669739_33669889	150	150	5940	39.6	39.6
chr1_33670000_33670150	150	150	1770	11.8	11.8
chr1_33670141_33670291	150	9	106.2	0.708	11.8
chr1_33670405_33670555	150	150	4455	29.7	29.7
chr1_33672023_33672173	150	150	705	4.7	4.7
chr1_33672224_33672374	150	150	4050	27	27
chr1_33672625_33672775	150	150	949.5	6.33	6.33
chr1_33684580_33684730	150	150	651	4.34	4.34
chr1_33719804_33719954	150	150	2625	17.5	17.5
chr1_33719916_33720066	150	38	665	4.43333	17.5
chr1_33720020_33720170	150	0	0	0	0
chr1_33720270_33720420	150	150	624	4.16	4.16
chr1_33739451_33739601	150	150	2040	13.6	13.6
chr1_33755162_33755312	150	150	4995	33.3	33.3
chr1_33755437_33755587	150	150	9330	62.2	62.2
chr1_33755862_33756012	150	150	1515	10.1	10.1
chr1_33756116_33756266	150	150	895.5	5.97	5.97
chr1_33756377_33756527	150	150	1950	13	13
chr1_33756960_33757110	150	150	1003.5	6.69	6.69
chr1_33757052_33757202	150	58	388.02	2.5868	6.69
chr1_33757723_33757873	150	150	2550	17	17
chr1_33757907_33758057	150	150	1057.5	7.05	7.05
chr1_33758392_33758542	150	150	1057.5	7.05	7.05
chr1_33758653_33758803	150	150	2955	19.7	19.7
chr1_33813592_33813742	150	150	922.5	6.15	6.15
chr1_33813879_33814029	150	150	1411.5	9.41	9.41
chr1_33814110_33814260	150	150	1113	7.42	7.42
chr1_33814473_33814623	150	150	5265	35.1	35.1
chr1_33814958_33815108	150	150	543	3.62	3.62
chr1_33838953_33839103	150	150	489	3.26	3.26
chr1_33839137_33839287	150	150	2055	13.7	13.7
chr1_33907985_33908135	150	150	678	4.52	4.52
chr1_34236492_34236642	150	150	543	3.62	3.62
chr1_34434737_34434887	150	150	1845	12.3	12.3
chr1_34434854_34435004	150	33	405.9	2.706	12.3
chr1_34435034_34435184	150	150	1411.5	9.41	9.41
chr1_34439083_34439233	150	150	1740	11.6	11.6
chr1_34439377_34439527	150	150	21135	140.9	140.9
chr1_34439730_34439880	150	150	23205	154.7	154.7
chr1_34440014_34440164	150	150	4590	30.6	30.6
chr1_34459617_34459767	150	150	5040	33.6	33.6
chr1_34462915_34463065	150	150	1605	10.7	10.7
chr1_34465345_34465495	150	150	705	4.7	4.7
chr1_34465572_34465722	150	150	1030.5	6.87	6.87
chr1_34472108_34472258	150	150	760.5	5.07	5.07
chr1_34473137_34473287	150	150	1438.5	9.59	9.59
chr1_34485443_34485593	150	150	814.5	5.43	5.43
chr1_34485621_34485771	150	150	1770	11.8	11.8
chr1_34485962_34486112	150	150	1248	8.32	8.32
chr1_34489999_34490149	150	150	1248	8.32	8.32
chr1_34490211_34490361	150	150	2580	17.2	17.2
chr1_34602489_34602639	150	150	570	3.8	3.8
chr1_34814100_34814250	150	150	624	4.16	4.16
chr1_34840072_34840222	150	150	787.5	5.25	5.25
chr1_34842655_34842805	150	150	1140	7.6	7.6
chr1_34843033_34843183	150	150	2775	18.5	18.5
chr1_34843253_34843403	150	150	868.5	5.79	5.79
chr1_34849871_34850021	150	150	5070	33.8	33.8
chr1_34866830_34866980	150	150	678	4.52	4.52
chr1_34866893_34867043	150	87	393.24	2.6216	4.52
chr1_34867289_34867439	150	150	2220	14.8	14.8
chr1_35842786_35842936	150	150	760.5	5.07	5.07
chr1_35843049_35843199	150	150	651	4.34	4.34
chr1_35853202_35853352	150	150	868.5	5.79	5.79
chr1_35856528_35856678	150	150	543	3.62	3.62
chr1_35869426_35869576	150	150	868.5	5.79	5.79
chr1_35869561_35869711	150	15	86.85	0.579	5.79
chr1_35869653_35869803	150	0	0	0	0
chr1_35869826_35869976	150	150	3585	23.9	23.9
chr1_35870318_35870468	150	150	489	3.26	3.26
chr1_35870577_35870727	150	150	976.5	6.51	6.51
chr1_35940294_35940444	150	150	516	3.44	3.44
chr1_35975938_35976088	150	150	787.5	5.25	5.25
chr1_35976625_35976775	150	150	543	3.62	3.62
chr1_35999996_36000146	150	150	597	3.98	3.98
chr1_36054683_36054833	150	150	7740	51.6	51.6
chr1_36062165_36062315	150	150	7650	51	51
chr1_36065028_36065178	150	150	11070	73.8	73.8
chr1_36067993_36068143	150	150	2310	15.4	15.4
chr1_36068160_36068310	150	150	11805	78.7	78.7
chr1_36090431_36090581	150	150	4725	31.5	31.5
chr1_36090699_36090849	150	150	3630	24.2	24.2
chr1_36090892_36091042	150	150	4200	28	28
chr1_36091407_36091557	150	150	21135	140.9	140.9
chr1_36095528_36095678	150	150	7620	50.8	50.8
chr1_36095782_36095932	150	150	15255	101.7	101.7
chr1_36130084_36130234	150	150	1635	10.9	10.9
chr1_36130364_36130514	150	150	10230	68.2	68.2
chr1_36130716_36130866	150	150	1275	8.5	8.5
chr1_36131112_36131262	150	150	976.5	6.51	6.51
chr1_36131349_36131499	150	150	1465.5	9.77	9.77
chr1_36131724_36131874	150	150	1140	7.6	7.6
chr1_36131905_36132055	150	150	4335	28.9	28.9
chr1_36132123_36132273	150	150	1275	8.5	8.5
chr1_36132661_36132811	150	150	1030.5	6.87	6.87
chr1_36134711_36134861	150	150	2280	15.2	15.2
chr1_36149528_36149678	150	150	1411.5	9.41	9.41
chr1_36243632_36243782	150	150	624	4.16	4.16
chr1_36243716_36243866	150	66	274.56	1.8304	4.16
chr1_36243818_36243968	150	0	0	0	0
chr1_36243895_36244045	150	0	0	0	0
chr1_36244272_36244422	150	150	9390	62.6	62.6
chr1_36252959_36253109	150	150	976.5	6.51	6.51
chr1_36277389_36277539	150	150	1030.5	6.87	6.87
chr1_36279343_36279493	150	150	1194	7.96	7.96
chr1_36307338_36307488	150	150	760.5	5.07	5.07
chr1_36307633_36307783	150	150	3495	23.3	23.3
chr1_36308029_36308179	150	150	1635	10.9	10.9
chr1_36308451_36308601	150	150	814.5	5.43	5.43
chr1_36308745_36308895	150	150	597	3.98	3.98
chr1_36320350_36320500	150	150	624	4.16	4.16
chr1_36324115_36324265	150	150	651	4.34	4.34
chr1_36368207_36368357	150	150	570	3.8	3.8
chr1_36368467_36368617	150	150	678	4.52	4.52
chr1_36368675_36368825	150	150	1492.5	9.95	9.95
chr1_36368778_36368928	150	47	467.65	3.11767	9.95
chr1_36369114_36369264	150	150	3450	23	23
chr1_36369349_36369499	150	150	705	4.7	4.7
chr1_36445265_36445415	150	150	15270	101.8	101.8
chr1_36445571_36445721	150	150	732	4.88	4.88
chr1_36470853_36471003	150	150	678	4.52	4.52
chr1_36470978_36471128	150	25	113	0.753333	4.52
chr1_36471060_36471210	150	0	0	0	0
chr1_36471200_36471350	150	0	0	0	0
chr1_36471506_36471656	150	150	4890	32.6	32.6
chr1_36471831_36471981	150	150	1086	7.24	7.24
chr1_36471895_36472045	150	86	622.64	4.15093	7.24
chr1_36472125_36472275	150	150	922.5	6.15	6.15
chr1_36472362_36472512	150	150	705	4.7	4.7
chr1_36501422_36501572	150	150	1086	7.24	7.24
chr1_36511392_36511542	150	150	1680	11.2	11.2
chr1_36511554_36511704	150	150	1815	12.1	12.1
chr1_36511690_36511840	150	14	169.4	1.12933	12.1
chr1_36547225_36547375	150	150	19050	127	127
chr1_36547553_36547703	150	150	1248	8.32	8.32
chr1_36572973_36573123	150	150	516	3.44	3.44
chr1_36580411_36580561	150	150	543	3.62	3.62
chr1_36644229_36644379	150	150	406.5	2.71	2.71
chr1_36644353_36644503	150	26	70.46	0.469733	2.71
chr1_36644740_36644890	150	150	814.5	5.43	5.43
chr1_36684228_36684378	150	150	1302	8.68	8.68
chr1_36691372_36691522	150	150	19350	129	129
chr1_36709984_36710134	150	150	12075	80.5	80.5
chr1_36737421_36737571	150	150	597	3.98	3.98
chr1_36745584_36745734	150	150	516	3.44	3.44
chr1_36784745_36784895	150	150	1030.5	6.87	6.87
chr1_36786065_36786215	150	150	489	3.26	3.26
chr1_36813638_36813788	150	150	489	3.26	3.26
chr1_36830997_36831147	150	150	705	4.7	4.7
chr1_36831087_36831237	150	60	282	1.88	4.7
chr1_36840478_36840628	150	150	570	3.8	3.8
chr1_36864966_36865116	150	150	516	3.44	3.44
chr1_36874855_36875005	150	150	570	3.8	3.8
chr1_36886709_36886859	150	150	597	3.98	3.98
chr1_36917556_36917706	150	150	3750	25	25
chr1_36919835_36919985	150	150	24315	162.1	162.1
chr1_36919911_36920061	150	74	11995.4	79.9693	162.1
chr1_36920173_36920323	150	150	10425	69.5	69.5
chr1_36920475_36920625	150	150	8760	58.4	58.4
chr1_36922765_36922915	150	150	2205	14.7	14.7
chr1_36934201_36934351	150	150	2955	19.7	19.7
chr1_36939580_36939730	150	150	4185	27.9	27.9
chr1_36939868_36940018	150	150	10995	73.3	73.3
chr1_36943400_36943550	150	150	2385	15.9	15.9
chr1_36943774_36943924	150	150	8355	55.7	55.7
chr1_37299758_37299908	150	150	1140	7.6	7.6
chr1_37299843_37299993	150	65	494	3.29333	7.6
chr1_37301395_37301545	150	150	489	3.26	3.26
chr1_37317145_37317295	150	150	624	4.16	4.16
chr1_37419502_37419652	150	150	2580	17.2	17.2
chr1_37419570_37419720	150	82	1410.4	9.40267	17.2
chr1_37429448_37429598	150	150	1167	7.78	7.78
chr1_37429526_37429676	150	72	560.16	3.7344	7.78
chr1_37429771_37429921	150	150	2010	13.4	13.4
chr1_37429986_37430136	150	150	10260	68.4	68.4
chr1_37430281_37430431	150	150	1194	7.96	7.96
chr1_37430562_37430712	150	150	2055	13.7	13.7
chr1_37430927_37431077	150	150	1275	8.5	8.5
chr1_37436507_37436657	150	150	1167	7.78	7.78
chr1_37477241_37477391	150	150	406.5	2.71	2.71
chr1_37478183_37478333	150	150	570	3.8	3.8
chr1_37478588_37478738	150	150	895.5	5.97	5.97
chr1_37479204_37479354	150	150	2205	14.7	14.7
chr1_37479873_37480023	150	150	868.5	5.79	5.79
chr1_37541052_37541202	150	150	976.5	6.51	6.51
chr1_37678451_37678601	150	150	678	4.52	4.52
chr1_37678509_37678659	150	92	415.84	2.77227	4.52
chr1_37707964_37708114	150	150	516	3.44	3.44
chr1_37864792_37864942	150	150	19920	132.8	132.8
chr1_37864953_37865103	150	150	27405	182.7	182.7
chr1_37865019_37865169	150	84	15346.8	102.312	182.7
chr1_37865145_37865295	150	0	0	0	0
chr1_37867185_37867335	150	150	2145	14.3	14.3
chr1_37872111_37872261	150	150	3825	25.5	25.5
chr1_37872297_37872447	150	150	2055	13.7	13.7
chr1_37884470_37884620	150	150	2250	15	15
